,index,winery,vintage,points,cities,MarchLowTemp,MarchHighTemp,MarchAvgTemp,MarchPrecip,MarchCloudiness,MarchHumidity,AprilLowTemp,AprilHighTemp,AprilAvgTemp,AprilPrecip,AprilCloudiness,AprilHumidity,MayLowTemp,MayHighTemp,MayAvgTemp,MayPrecip,MayCloudiness,MayHumidity,JuneLowTemp,JuneHighTemp,JuneAvgTemp,JunePrecip,JuneCloudiness,JuneHumidity,JulyLowTemp,JulyHighTemp,JulyAvgTemp,JulyPrecip,JulyCloudiness,JulyHumidity,AugLowTemp,AugHighTemp,AugAvgTemp,AugPrecip,AugCloudiness,AugHumidity
1288,2246,Dragonette,2011,88,Los Olivos,46.74193548387097,60.774193548387096,55.54838709677419,8.6,29.516129032258064,69.6774193548387,49.06666666666667,65.6,60.1,0.1,11.466666666666667,63.56666666666667,50.16129032258065,65.51612903225806,60.83870967741935,0.7000000000000001,9.451612903225806,63.03225806451613,54.0,67.56666666666666,63.4,0.2,7.333333333333333,69.33333333333333,59.61290322580645,74.16129032258064,69.96774193548387,0.2,2.193548387096774,63.58064516129032,60.935483870967744,76.54838709677419,71.6774193548387,0.2,2.7419354838709675,56.32258064516129
1289,2247,Dragonette,2012,92,Los Olivos,45.516129032258064,60.12903225806452,54.70967741935484,2.8000000000000003,16.129032258064516,67.87096774193549,49.233333333333334,64.2,59.266666666666666,2.0999999999999996,11.6,65.06666666666666,53.45161290322581,69.74193548387096,64.87096774193549,0.0,2.774193548387097,58.483870967741936,55.266666666666666,70.73333333333333,66.63333333333334,0.0,0.7333333333333333,62.86666666666667,58.74193548387097,72.38709677419355,68.2258064516129,0.30000000000000004,3.3870967741935485,68.51612903225806,63.12903225806452,77.41935483870968,72.80645161290323,0.0,2.935483870967742,57.45161290322581
1290,2248,Dragonette,2014,92,Los Olivos,51.064516129032256,65.38709677419355,59.806451612903224,1.8,19.451612903225808,62.74193548387097,51.4,67.43333333333334,62.1,0.30000000000000004,10.633333333333333,60.766666666666666,56.25806451612903,72.19354838709677,67.35483870967742,0.0,7.096774193548387,53.096774193548384,58.03333333333333,73.93333333333334,69.76666666666667,0.0,0.8333333333333334,59.4,62.806451612903224,77.09677419354838,72.83870967741936,0.30000000000000004,9.290322580645162,64.80645161290323,61.806451612903224,77.19354838709677,72.38709677419355,0.0,1.8709677419354838,63.064516129032256
1291,2249,Dragonette,2014,91,Los Olivos,51.064516129032256,65.38709677419355,59.806451612903224,1.8,19.451612903225808,62.74193548387097,51.4,67.43333333333334,62.1,0.30000000000000004,10.633333333333333,60.766666666666666,56.25806451612903,72.19354838709677,67.35483870967742,0.0,7.096774193548387,53.096774193548384,58.03333333333333,73.93333333333334,69.76666666666667,0.0,0.8333333333333334,59.4,62.806451612903224,77.09677419354838,72.83870967741936,0.30000000000000004,9.290322580645162,64.80645161290323,61.806451612903224,77.19354838709677,72.38709677419355,0.0,1.8709677419354838,63.064516129032256
1292,2250,Dragonette,2014,92,Los Olivos,51.064516129032256,65.38709677419355,59.806451612903224,1.8,19.451612903225808,62.74193548387097,51.4,67.43333333333334,62.1,0.30000000000000004,10.633333333333333,60.766666666666666,56.25806451612903,72.19354838709677,67.35483870967742,0.0,7.096774193548387,53.096774193548384,58.03333333333333,73.93333333333334,69.76666666666667,0.0,0.8333333333333334,59.4,62.806451612903224,77.09677419354838,72.83870967741936,0.30000000000000004,9.290322580645162,64.80645161290323,61.806451612903224,77.19354838709677,72.38709677419355,0.0,1.8709677419354838,63.064516129032256
1293,2251,Dragonette,2015,90,Los Olivos,49.54838709677419,71.48387096774194,63.516129032258064,0.5,19.129032258064516,53.774193548387096,47.63333333333333,70.63333333333334,63.0,0.6000000000000001,17.5,53.8,47.67741935483871,69.61290322580645,63.064516129032256,0.2,18.032258064516128,66.96774193548387,56.93333333333333,81.0,74.36666666666666,0.30000000000000004,6.733333333333333,54.9,58.83870967741935,80.45161290322581,74.45161290322581,2.7000000000000006,7.290322580645161,62.935483870967744,61.87096774193548,85.83870967741936,78.51612903225806,0.0,9.580645161290322,54.41935483870968
1294,2259,Delectus,2010,91,Saint Helena,38.45161290322581,62.064516129032256,53.064516129032256,4.0,32.645161290322584,73.35483870967742,39.36666666666667,62.3,54.733333333333334,6.5,35.13333333333333,72.83333333333333,44.12903225806452,68.61290322580645,61.0,2.9000000000000004,27.612903225806452,62.61290322580645,52.56666666666667,82.6,73.8,0.0,13.466666666666667,52.333333333333336,52.32258064516129,88.16129032258064,77.51612903225806,0.0,2.0,51.064516129032256,47.806451612903224,88.16129032258064,74.83870967741936,0.0,5.548387096774194,57.67741935483871
1295,2260,Delectus,2012,83,Saint Helena,35.87096774193548,57.96774193548387,50.03225806451613,12.2,50.096774193548384,78.12903225806451,39.4,66.63333333333334,57.7,2.9000000000000004,29.066666666666666,73.73333333333333,43.83870967741935,75.58064516129032,66.0,0.6000000000000001,14.709677419354838,62.903225806451616,48.666666666666664,80.56666666666666,71.33333333333333,0.1,9.9,58.2,51.483870967741936,84.7741935483871,74.06451612903226,0.0,5.774193548387097,61.935483870967744,52.645161290322584,87.64516129032258,75.51612903225806,0.0,3.6129032258064515,55.96774193548387
1296,2261,Delectus,2014,83,Saint Helena,41.774193548387096,65.51612903225806,56.806451612903224,4.1000000000000005,41.38709677419355,71.16129032258064,42.833333333333336,72.33333333333333,62.43333333333333,1.2999999999999998,26.833333333333332,66.26666666666667,47.25806451612903,81.03225806451613,70.45161290322581,0.0,20.741935483870968,51.903225806451616,50.56666666666667,87.8,76.83333333333333,0.0,5.366666666666666,51.36666666666667,55.225806451612904,89.35483870967742,78.54838709677419,0.0,12.548387096774194,56.12903225806452,54.193548387096776,85.74193548387096,75.06451612903226,0.1,10.451612903225806,60.83870967741935
1297,2272,Kuleto Estate,2010,87,Saint Helena,38.45161290322581,62.064516129032256,53.064516129032256,4.0,32.645161290322584,73.35483870967742,39.36666666666667,62.3,54.733333333333334,6.5,35.13333333333333,72.83333333333333,44.12903225806452,68.61290322580645,61.0,2.9000000000000004,27.612903225806452,62.61290322580645,52.56666666666667,82.6,73.8,0.0,13.466666666666667,52.333333333333336,52.32258064516129,88.16129032258064,77.51612903225806,0.0,2.0,51.064516129032256,47.806451612903224,88.16129032258064,74.83870967741936,0.0,5.548387096774194,57.67741935483871
1298,2273,Kuleto Estate,2010,91,Saint Helena,38.45161290322581,62.064516129032256,53.064516129032256,4.0,32.645161290322584,73.35483870967742,39.36666666666667,62.3,54.733333333333334,6.5,35.13333333333333,72.83333333333333,44.12903225806452,68.61290322580645,61.0,2.9000000000000004,27.612903225806452,62.61290322580645,52.56666666666667,82.6,73.8,0.0,13.466666666666667,52.333333333333336,52.32258064516129,88.16129032258064,77.51612903225806,0.0,2.0,51.064516129032256,47.806451612903224,88.16129032258064,74.83870967741936,0.0,5.548387096774194,57.67741935483871
1299,2274,Kuleto Estate,2012,89,Saint Helena,35.87096774193548,57.96774193548387,50.03225806451613,12.2,50.096774193548384,78.12903225806451,39.4,66.63333333333334,57.7,2.9000000000000004,29.066666666666666,73.73333333333333,43.83870967741935,75.58064516129032,66.0,0.6000000000000001,14.709677419354838,62.903225806451616,48.666666666666664,80.56666666666666,71.33333333333333,0.1,9.9,58.2,51.483870967741936,84.7741935483871,74.06451612903226,0.0,5.774193548387097,61.935483870967744,52.645161290322584,87.64516129032258,75.51612903225806,0.0,3.6129032258064515,55.96774193548387
1300,2275,Kuleto Estate,2012,87,Saint Helena,35.87096774193548,57.96774193548387,50.03225806451613,12.2,50.096774193548384,78.12903225806451,39.4,66.63333333333334,57.7,2.9000000000000004,29.066666666666666,73.73333333333333,43.83870967741935,75.58064516129032,66.0,0.6000000000000001,14.709677419354838,62.903225806451616,48.666666666666664,80.56666666666666,71.33333333333333,0.1,9.9,58.2,51.483870967741936,84.7741935483871,74.06451612903226,0.0,5.774193548387097,61.935483870967744,52.645161290322584,87.64516129032258,75.51612903225806,0.0,3.6129032258064515,55.96774193548387
1301,2276,Kuleto Estate,2012,90,Saint Helena,35.87096774193548,57.96774193548387,50.03225806451613,12.2,50.096774193548384,78.12903225806451,39.4,66.63333333333334,57.7,2.9000000000000004,29.066666666666666,73.73333333333333,43.83870967741935,75.58064516129032,66.0,0.6000000000000001,14.709677419354838,62.903225806451616,48.666666666666664,80.56666666666666,71.33333333333333,0.1,9.9,58.2,51.483870967741936,84.7741935483871,74.06451612903226,0.0,5.774193548387097,61.935483870967744,52.645161290322584,87.64516129032258,75.51612903225806,0.0,3.6129032258064515,55.96774193548387
1302,2277,Brutocao,2010,88,Hopland,37.83870967741935,58.38709677419355,50.32258064516129,5.300000000000001,32.41935483870968,76.09677419354838,39.4,58.96666666666667,52.56666666666667,6.799999999999999,35.56666666666667,74.53333333333333,42.03225806451613,64.38709677419355,58.0,2.7,28.741935483870968,67.90322580645162,51.96666666666667,77.96666666666667,70.53333333333333,0.4,16.4,57.8,52.16129032258065,86.3225806451613,77.38709677419355,0.0,1.1935483870967742,53.774193548387096,46.064516129032256,84.38709677419355,73.0,0.0,3.064516129032258,61.41935483870968
1303,2278,Brutocao,2012,87,Hopland,35.354838709677416,54.96774193548387,47.61290322580645,15.1,52.83870967741935,80.48387096774194,38.733333333333334,63.166666666666664,55.5,2.5000000000000004,29.6,76.63333333333334,42.193548387096776,71.7741935483871,63.903225806451616,0.5,15.064516129032258,66.6774193548387,44.93333333333333,75.03333333333333,67.9,0.30000000000000004,14.6,64.4,48.516129032258064,81.64516129032258,72.3225806451613,0.0,5.67741935483871,65.74193548387096,50.25806451612903,85.16129032258064,74.03225806451613,0.0,4.032258064516129,58.903225806451616
1304,2279,Brutocao,2012,89,Hopland,35.354838709677416,54.96774193548387,47.61290322580645,15.1,52.83870967741935,80.48387096774194,38.733333333333334,63.166666666666664,55.5,2.5000000000000004,29.6,76.63333333333334,42.193548387096776,71.7741935483871,63.903225806451616,0.5,15.064516129032258,66.6774193548387,44.93333333333333,75.03333333333333,67.9,0.30000000000000004,14.6,64.4,48.516129032258064,81.64516129032258,72.3225806451613,0.0,5.67741935483871,65.74193548387096,50.25806451612903,85.16129032258064,74.03225806451613,0.0,4.032258064516129,58.903225806451616
1305,2280,Brutocao,2012,89,Hopland,35.354838709677416,54.96774193548387,47.61290322580645,15.1,52.83870967741935,80.48387096774194,38.733333333333334,63.166666666666664,55.5,2.5000000000000004,29.6,76.63333333333334,42.193548387096776,71.7741935483871,63.903225806451616,0.5,15.064516129032258,66.6774193548387,44.93333333333333,75.03333333333333,67.9,0.30000000000000004,14.6,64.4,48.516129032258064,81.64516129032258,72.3225806451613,0.0,5.67741935483871,65.74193548387096,50.25806451612903,85.16129032258064,74.03225806451613,0.0,4.032258064516129,58.903225806451616
1306,2281,Brutocao,2013,90,Hopland,37.096774193548384,62.87096774193548,53.16129032258065,3.2,32.16129032258065,73.06451612903226,41.06666666666667,70.33333333333333,61.13333333333333,1.2000000000000002,16.8,65.26666666666667,43.12903225806452,73.83870967741936,65.35483870967742,0.30000000000000004,15.774193548387096,61.32258064516129,48.833333333333336,79.46666666666667,71.76666666666667,1.8,16.333333333333332,62.666666666666664,50.96774193548387,86.3225806451613,77.2258064516129,0.1,3.870967741935484,59.29032258064516,49.74193548387097,82.90322580645162,72.54838709677419,0.2,6.741935483870968,63.935483870967744
1307,2282,Brutocao,2013,82,Hopland,37.096774193548384,62.87096774193548,53.16129032258065,3.2,32.16129032258065,73.06451612903226,41.06666666666667,70.33333333333333,61.13333333333333,1.2000000000000002,16.8,65.26666666666667,43.12903225806452,73.83870967741936,65.35483870967742,0.30000000000000004,15.774193548387096,61.32258064516129,48.833333333333336,79.46666666666667,71.76666666666667,1.8,16.333333333333332,62.666666666666664,50.96774193548387,86.3225806451613,77.2258064516129,0.1,3.870967741935484,59.29032258064516,49.74193548387097,82.90322580645162,72.54838709677419,0.2,6.741935483870968,63.935483870967744
1308,2283,Brutocao,2013,86,Hopland,37.096774193548384,62.87096774193548,53.16129032258065,3.2,32.16129032258065,73.06451612903226,41.06666666666667,70.33333333333333,61.13333333333333,1.2000000000000002,16.8,65.26666666666667,43.12903225806452,73.83870967741936,65.35483870967742,0.30000000000000004,15.774193548387096,61.32258064516129,48.833333333333336,79.46666666666667,71.76666666666667,1.8,16.333333333333332,62.666666666666664,50.96774193548387,86.3225806451613,77.2258064516129,0.1,3.870967741935484,59.29032258064516,49.74193548387097,82.90322580645162,72.54838709677419,0.2,6.741935483870968,63.935483870967744
1309,2284,Brutocao,2014,89,Hopland,39.774193548387096,62.16129032258065,53.774193548387096,9.8,40.064516129032256,75.6774193548387,39.666666666666664,68.3,59.13333333333333,1.6,25.033333333333335,71.36666666666666,43.58064516129032,74.70967741935483,66.25806451612904,0.1,16.806451612903224,61.70967741935484,48.0,81.86666666666666,73.56666666666666,0.0,7.033333333333333,57.03333333333333,52.483870967741936,86.80645161290323,77.38709677419355,0.2,12.580645161290322,60.16129032258065,51.225806451612904,84.06451612903226,74.06451612903226,0.2,8.483870967741936,63.58064516129032
1310,2289,B Cellars,2010,88,Oakville,32.96774193548387,43.70967741935484,39.38709677419355,2.0,47.32258064516129,81.70967741935483,41.03333333333333,55.56666666666667,50.56666666666667,1.5,33.43333333333333,70.4,48.45161290322581,63.193548387096776,58.483870967741936,2.8,32.83870967741935,78.16129032258064,57.1,71.4,66.53333333333333,2.0,36.46666666666667,80.56666666666666,63.58064516129032,78.70967741935483,74.48387096774194,2.6000000000000005,21.774193548387096,77.09677419354838,65.16129032258064,78.64516129032258,73.96774193548387,2.9000000000000004,22.967741935483872,77.93548387096774
1311,2290,B Cellars,2011,94,Oakville,25.483870967741936,35.12903225806452,31.387096774193548,2.6,50.41935483870968,86.7741935483871,35.833333333333336,47.333333333333336,43.0,3.0999999999999996,48.733333333333334,84.66666666666667,46.16129032258065,57.67741935483871,53.903225806451616,3.100000000000001,51.064516129032256,88.74193548387096,55.63333333333333,68.23333333333333,64.6,2.0,31.133333333333333,83.23333333333333,65.16129032258064,79.16129032258064,74.87096774193549,3.2000000000000006,17.870967741935484,80.61290322580645,63.96774193548387,75.93548387096774,71.74193548387096,4.500000000000001,22.096774193548388,81.70967741935483
1312,2291,B Cellars,2011,92,Oakville,25.483870967741936,35.12903225806452,31.387096774193548,2.6,50.41935483870968,86.7741935483871,35.833333333333336,47.333333333333336,43.0,3.0999999999999996,48.733333333333334,84.66666666666667,46.16129032258065,57.67741935483871,53.903225806451616,3.100000000000001,51.064516129032256,88.74193548387096,55.63333333333333,68.23333333333333,64.6,2.0,31.133333333333333,83.23333333333333,65.16129032258064,79.16129032258064,74.87096774193549,3.2000000000000006,17.870967741935484,80.61290322580645,63.96774193548387,75.93548387096774,71.74193548387096,4.500000000000001,22.096774193548388,81.70967741935483
1313,2292,B Cellars,2012,92,Oakville,36.61290322580645,47.806451612903224,43.193548387096776,1.6000000000000003,37.61290322580645,77.7741935483871,38.166666666666664,51.2,46.333333333333336,0.8999999999999999,30.233333333333334,68.16666666666667,50.83870967741935,64.83870967741936,60.58064516129032,3.1000000000000005,26.35483870967742,80.3225806451613,58.86666666666667,71.33333333333333,67.7,3.2000000000000006,25.0,83.4,65.90322580645162,78.25806451612904,74.45161290322581,4.6000000000000005,18.93548387096774,81.03225806451613,63.935483870967744,76.96774193548387,72.45161290322581,2.1,19.451612903225808,80.16129032258064
1314,2293,B Cellars,2013,94,Oakville,25.870967741935484,35.25806451612903,31.806451612903224,0.7999999999999999,59.61290322580645,84.87096774193549,35.13333333333333,46.93333333333333,42.733333333333334,2.8,42.53333333333333,79.23333333333333,47.806451612903224,61.806451612903224,57.29032258064516,2.2000000000000006,30.0,77.64516129032258,56.233333333333334,69.0,64.96666666666667,3.6999999999999997,36.9,82.63333333333334,63.903225806451616,76.87096774193549,73.03225806451613,3.1000000000000005,28.06451612903226,80.51612903225806,61.83870967741935,76.25806451612904,71.48387096774194,2.8000000000000007,20.516129032258064,77.7741935483871
1315,2294,B Cellars,2013,92,Oakville,25.870967741935484,35.25806451612903,31.806451612903224,0.7999999999999999,59.61290322580645,84.87096774193549,35.13333333333333,46.93333333333333,42.733333333333334,2.8,42.53333333333333,79.23333333333333,47.806451612903224,61.806451612903224,57.29032258064516,2.2000000000000006,30.0,77.64516129032258,56.233333333333334,69.0,64.96666666666667,3.6999999999999997,36.9,82.63333333333334,63.903225806451616,76.87096774193549,73.03225806451613,3.1000000000000005,28.06451612903226,80.51612903225806,61.83870967741935,76.25806451612904,71.48387096774194,2.8000000000000007,20.516129032258064,77.7741935483871
1316,2295,B Cellars,2014,92,Oakville,18.419354838709676,30.774193548387096,26.580645161290324,1.3000000000000003,53.354838709677416,85.80645161290323,0.0,0.0,0.0,0,0.0,0.0,45.645161290322584,58.903225806451616,54.935483870967744,2.9,36.806451612903224,82.06451612903226,0.0,0.0,0.0,0,0.0,0.0,59.903225806451616,74.38709677419355,70.19354838709677,3.5000000000000004,25.483870967741936,77.12903225806451,0.0,0.0,0.0,0,0.0,0.0
1317,2296,B Cellars,2014,93,Oakville,18.419354838709676,30.774193548387096,26.580645161290324,1.3000000000000003,53.354838709677416,85.80645161290323,34.266666666666666,47.5,42.7,2.4,42.333333333333336,78.63333333333334,45.645161290322584,58.903225806451616,54.935483870967744,2.9,36.806451612903224,82.06451612903226,56.166666666666664,71.4,67.06666666666666,2.700000000000001,27.766666666666666,79.93333333333334,59.903225806451616,74.38709677419355,70.19354838709677,3.5000000000000004,25.483870967741936,77.12903225806451,61.25806451612903,75.09677419354838,70.41935483870968,2.1000000000000005,26.06451612903226,79.06451612903226
1318,2297,Bray,2010,85,Plymouth,39.38709677419355,57.61290322580645,50.87096774193548,6.3999999999999995,27.161290322580644,73.3225806451613,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1319,2302,Epiphany,2010,87,Los Olivos,44.0,67.03225806451613,58.193548387096776,0.8,17.225806451612904,56.354838709677416,43.1,66.53333333333333,58.56666666666667,3.3,17.733333333333334,62.333333333333336,47.58064516129032,73.93548387096774,65.41935483870968,0.2,9.838709677419354,50.16129032258065,53.8,82.9,74.76666666666667,0.0,3.2,45.1,56.03225806451613,84.2258064516129,75.96774193548387,0.0,2.4193548387096775,50.45161290322581,56.87096774193548,76.29032258064517,70.25806451612904,0.0,2.5161290322580645,57.16129032258065
1320,2303,Epiphany,2011,90,Los Olivos,46.74193548387097,60.774193548387096,55.54838709677419,8.6,29.516129032258064,69.6774193548387,49.06666666666667,65.6,60.1,0.1,11.466666666666667,63.56666666666667,50.16129032258065,65.51612903225806,60.83870967741935,0.7000000000000001,9.451612903225806,63.03225806451613,54.0,67.56666666666666,63.4,0.2,7.333333333333333,69.33333333333333,59.61290322580645,74.16129032258064,69.96774193548387,0.2,2.193548387096774,63.58064516129032,60.935483870967744,76.54838709677419,71.6774193548387,0.2,2.7419354838709675,56.32258064516129
1321,2304,Epiphany,2012,92,Los Olivos,45.516129032258064,60.12903225806452,54.70967741935484,2.8000000000000003,16.129032258064516,67.87096774193549,49.233333333333334,64.2,59.266666666666666,2.0999999999999996,11.6,65.06666666666666,53.45161290322581,69.74193548387096,64.87096774193549,0.0,2.774193548387097,58.483870967741936,55.266666666666666,70.73333333333333,66.63333333333334,0.0,0.7333333333333333,62.86666666666667,58.74193548387097,72.38709677419355,68.2258064516129,0.30000000000000004,3.3870967741935485,68.51612903225806,63.12903225806452,77.41935483870968,72.80645161290323,0.0,2.935483870967742,57.45161290322581
1322,2305,Epiphany,2012,88,Los Olivos,45.516129032258064,60.12903225806452,54.70967741935484,2.8000000000000003,16.129032258064516,67.87096774193549,49.233333333333334,64.2,59.266666666666666,2.0999999999999996,11.6,65.06666666666666,53.45161290322581,69.74193548387096,64.87096774193549,0.0,2.774193548387097,58.483870967741936,55.266666666666666,70.73333333333333,66.63333333333334,0.0,0.7333333333333333,62.86666666666667,58.74193548387097,72.38709677419355,68.2258064516129,0.30000000000000004,3.3870967741935485,68.51612903225806,63.12903225806452,77.41935483870968,72.80645161290323,0.0,2.935483870967742,57.45161290322581
1323,2306,Epiphany,2012,86,Los Olivos,45.516129032258064,60.12903225806452,54.70967741935484,2.8000000000000003,16.129032258064516,67.87096774193549,49.233333333333334,64.2,59.266666666666666,2.0999999999999996,11.6,65.06666666666666,53.45161290322581,69.74193548387096,64.87096774193549,0.0,2.774193548387097,58.483870967741936,55.266666666666666,70.73333333333333,66.63333333333334,0.0,0.7333333333333333,62.86666666666667,58.74193548387097,72.38709677419355,68.2258064516129,0.30000000000000004,3.3870967741935485,68.51612903225806,63.12903225806452,77.41935483870968,72.80645161290323,0.0,2.935483870967742,57.45161290322581
1324,2307,Epiphany,2013,91,Los Olivos,0.0,0.0,0.0,0,0.0,0.0,50.86666666666667,66.9,61.833333333333336,0.0,5.266666666666667,61.266666666666666,0.0,0.0,0.0,0,0.0,0.0,57.93333333333333,74.06666666666666,69.6,0.0,4.2,60.666666666666664,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1325,2308,Epiphany,2013,90,Los Olivos,0.0,0.0,0.0,0,0.0,0.0,50.86666666666667,66.9,61.833333333333336,0.0,5.266666666666667,61.266666666666666,0.0,0.0,0.0,0,0.0,0.0,57.93333333333333,74.06666666666666,69.6,0.0,4.2,60.666666666666664,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1326,2309,Epiphany,2013,89,Los Olivos,0.0,0.0,0.0,0,0.0,0.0,50.86666666666667,66.9,61.833333333333336,0.0,5.266666666666667,61.266666666666666,0.0,0.0,0.0,0,0.0,0.0,57.93333333333333,74.06666666666666,69.6,0.0,4.2,60.666666666666664,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1327,2310,Epiphany,2013,89,Los Olivos,0.0,0.0,0.0,0,0.0,0.0,50.86666666666667,66.9,61.833333333333336,0.0,5.266666666666667,61.266666666666666,0.0,0.0,0.0,0,0.0,0.0,57.93333333333333,74.06666666666666,69.6,0.0,4.2,60.666666666666664,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1328,2311,Epiphany,2013,92,Los Olivos,0.0,0.0,0.0,0,0.0,0.0,50.86666666666667,66.9,61.833333333333336,0.0,5.266666666666667,61.266666666666666,0.0,0.0,0.0,0,0.0,0.0,57.93333333333333,74.06666666666666,69.6,0.0,4.2,60.666666666666664,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1329,2312,Epiphany,2014,92,Los Olivos,51.064516129032256,65.38709677419355,59.806451612903224,1.8,19.451612903225808,62.74193548387097,51.4,67.43333333333334,62.1,0.30000000000000004,10.633333333333333,60.766666666666666,56.25806451612903,72.19354838709677,67.35483870967742,0.0,7.096774193548387,53.096774193548384,58.03333333333333,73.93333333333334,69.76666666666667,0.0,0.8333333333333334,59.4,62.806451612903224,77.09677419354838,72.83870967741936,0.30000000000000004,9.290322580645162,64.80645161290323,61.806451612903224,77.19354838709677,72.38709677419355,0.0,1.8709677419354838,63.064516129032256
1330,2316,Casey Flat Ranch,2010,90,Saint Helena,38.45161290322581,62.064516129032256,53.064516129032256,4.0,32.645161290322584,73.35483870967742,39.36666666666667,62.3,54.733333333333334,6.5,35.13333333333333,72.83333333333333,44.12903225806452,68.61290322580645,61.0,2.9000000000000004,27.612903225806452,62.61290322580645,52.56666666666667,82.6,73.8,0.0,13.466666666666667,52.333333333333336,52.32258064516129,88.16129032258064,77.51612903225806,0.0,2.0,51.064516129032256,47.806451612903224,88.16129032258064,74.83870967741936,0.0,5.548387096774194,57.67741935483871
1331,2317,Casey Flat Ranch,2012,89,Saint Helena,35.87096774193548,57.96774193548387,50.03225806451613,12.2,50.096774193548384,78.12903225806451,39.4,66.63333333333334,57.7,2.9000000000000004,29.066666666666666,73.73333333333333,43.83870967741935,75.58064516129032,66.0,0.6000000000000001,14.709677419354838,62.903225806451616,48.666666666666664,80.56666666666666,71.33333333333333,0.1,9.9,58.2,51.483870967741936,84.7741935483871,74.06451612903226,0.0,5.774193548387097,61.935483870967744,52.645161290322584,87.64516129032258,75.51612903225806,0.0,3.6129032258064515,55.96774193548387
1332,2321,Derby,2010,85,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1333,2322,Derby,2012,93,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1334,2323,Derby,2013,93,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.36666666666667,83.93333333333334,76.5,0.0,7.1,48.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1335,2324,Derby,2013,88,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.36666666666667,83.93333333333334,76.5,0.0,7.1,48.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1336,2325,Derby,2013,87,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.36666666666667,83.93333333333334,76.5,0.0,7.1,48.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1337,2326,Asuncion Ridge,2010,87,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,42.06666666666667,66.13333333333334,58.06666666666667,2.4000000000000004,28.266666666666666,68.2,47.193548387096776,74.45161290322581,66.12903225806451,0.1,14.838709677419354,50.483870967741936,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.32258064516129,86.29032258064517,75.61290322580645,0.0,3.6129032258064515,50.67741935483871
1338,2327,Asuncion Ridge,2014,93,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.32258064516129,86.09677419354838,78.03225806451613,0.30000000000000004,9.35483870967742,53.16129032258065,59.25806451612903,85.38709677419355,76.61290322580645,0.0,2.161290322580645,52.61290322580645
1339,2328,Asuncion Ridge,2014,91,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.32258064516129,86.09677419354838,78.03225806451613,0.30000000000000004,9.35483870967742,53.16129032258065,59.25806451612903,85.38709677419355,76.61290322580645,0.0,2.161290322580645,52.61290322580645
1340,2329,Asuncion Ridge,2014,90,Paso Robles,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.32258064516129,86.09677419354838,78.03225806451613,0.30000000000000004,9.35483870967742,53.16129032258065,59.25806451612903,85.38709677419355,76.61290322580645,0.0,2.161290322580645,52.61290322580645
